#,Date-Time (PDT),Ch: 1 - Temperature   (°F),Ch: 2 - RH   (%),Dew Point   (°F),Button Down,Host Connected,End of File
3047,04/25/2023 04:23:01,55.24,94.37,53.68,,,
3048,04/25/2023 04:28:01,55.30,94.35,53.73,,,
3049,04/25/2023 04:33:01,55.26,94.79,53.82,,,
3050,04/25/2023 04:38:01,55.28,95.10,53.93,,,
3051,04/25/2023 04:43:01,55.32,94.41,53.76,,,
3052,04/25/2023 04:48:01,55.33,94.17,53.72,,,
3053,04/25/2023 04:53:01,55.33,94.40,53.78,,,
3054,04/25/2023 04:58:01,55.37,94.17,53.75,,,
3055,04/25/2023 05:03:01,55.37,94.21,53.76,,,
3056,04/25/2023 05:08:01,55.41,94.24,53.81,,,
3057,04/25/2023 05:13:01,55.43,94.20,53.82,,,
3058,04/25/2023 05:18:01,55.41,94.36,53.85,,,
3059,04/25/2023 05:23:01,55.33,94.46,53.80,,,
3060,04/25/2023 05:28:01,55.33,94.38,53.78,,,
3061,04/25/2023 05:33:01,55.39,94.58,53.89,,,
3062,04/25/2023 05:38:01,55.32,94.65,53.83,,,
3063,04/25/2023 05:43:01,55.30,94.90,53.89,,,
3064,04/25/2023 05:48:01,55.26,95.20,53.94,,,
3065,04/25/2023 05:53:01,55.24,95.37,53.96,,,
3066,04/25/2023 05:58:01,55.24,95.41,53.98,,,
3067,04/25/2023 06:03:01,55.26,95.53,54.03,,,
3068,04/25/2023 06:08:01,55.20,95.75,54.03,,,
3069,04/25/2023 06:13:01,55.10,95.65,53.91,,,
3070,04/25/2023 06:18:01,55.22,95.68,54.03,,,
3071,04/25/2023 06:23:01,55.18,95.70,54.00,,,
3072,04/25/2023 06:28:01,55.22,95.77,54.06,,,
3073,04/25/2023 06:33:01,55.18,95.96,54.08,,,
3074,04/25/2023 06:38:01,55.26,96.00,54.17,,,
3075,04/25/2023 06:43:01,55.32,96.01,54.22,,,
3076,04/25/2023 06:48:01,55.33,96.01,54.24,,,
3077,04/25/2023 06:53:01,55.39,95.85,54.25,,,
3078,04/25/2023 06:58:01,55.41,95.76,54.25,,,
3079,04/25/2023 07:03:01,55.45,95.70,54.27,,,
3080,04/25/2023 07:08:01,55.45,95.71,54.27,,,
3081,04/25/2023 07:13:01,55.53,95.95,54.42,,,
3082,04/25/2023 07:18:01,55.57,95.91,54.45,,,
3083,04/25/2023 07:23:01,55.74,95.92,54.62,,,
3084,04/25/2023 07:28:01,55.84,95.90,54.71,,,
3085,04/25/2023 07:33:01,55.93,96.12,54.87,,,
3086,04/25/2023 07:38:01,56.01,95.74,54.84,,,
3087,04/25/2023 07:43:01,56.07,95.58,54.85,,,
3088,04/25/2023 07:48:01,56.17,95.39,54.89,,,
3089,04/25/2023 07:53:01,56.22,95.32,54.93,,,
3090,04/25/2023 07:58:01,56.28,95.22,54.96,,,
3091,04/25/2023 08:03:01,56.49,95.38,55.22,,,
3092,04/25/2023 08:08:01,56.61,94.69,55.13,,,
3093,04/25/2023 08:13:01,56.65,94.71,55.18,,,
3094,04/25/2023 08:18:01,56.74,94.46,55.20,,,
3095,04/25/2023 08:23:01,56.84,94.72,55.37,,,
3096,04/25/2023 08:28:01,57.01,93.84,55.29,,,
3097,04/25/2023 08:33:01,57.07,93.32,55.19,,,
3098,04/25/2023 08:38:01,57.27,93.95,55.57,,,
3099,04/25/2023 08:43:01,57.28,93.10,55.34,,,
3100,04/25/2023 08:48:01,57.48,92.18,55.25,,,
3101,04/25/2023 08:53:01,57.61,93.43,55.76,,,
3102,04/25/2023 08:58:01,57.90,93.21,55.98,,,
3103,04/25/2023 09:03:01,58.19,92.72,56.13,,,
3104,04/25/2023 09:08:01,58.33,91.35,55.85,,,
3105,04/25/2023 09:13:01,58.40,90.33,55.62,,,
3106,04/25/2023 09:18:01,58.71,89.99,55.81,,,
3107,04/25/2023 09:23:01,58.93,88.90,55.69,,,
3108,04/25/2023 09:28:01,59.06,89.07,55.87,,,
3109,04/25/2023 09:33:01,59.23,87.92,55.69,,,
3110,04/25/2023 09:38:01,59.23,89.24,56.10,,,
3111,04/25/2023 09:43:01,59.33,88.93,56.10,,,
3112,04/25/2023 09:48:01,59.35,89.32,56.24,,,
3113,04/25/2023 09:53:01,59.18,87.84,55.61,,,
3114,04/25/2023 09:58:01,59.22,87.49,55.53,,,
3115,04/25/2023 10:03:01,59.27,87.28,55.53,,,
3116,04/25/2023 10:08:01,59.14,87.49,55.46,,,
3117,04/25/2023 10:13:01,59.25,86.69,55.32,,,
3118,04/25/2023 10:18:01,59.29,85.74,55.05,,,
3119,04/25/2023 10:23:01,59.20,85.30,54.82,,,
3120,04/25/2023 10:28:01,59.50,87.36,55.78,,,
3121,04/25/2023 10:33:01,59.68,87.04,55.85,,,
3122,04/25/2023 10:38:01,59.78,86.63,55.81,,,
3123,04/25/2023 10:43:01,60.03,87.21,56.24,,,
3124,04/25/2023 10:48:01,60.10,86.62,56.13,,,
3125,04/25/2023 10:53:01,60.34,86.87,56.44,,,
3126,04/25/2023 10:58:01,60.62,83.97,55.79,,,
3127,04/25/2023 11:03:01,60.88,84.82,56.31,,,
3128,04/25/2023 11:08:01,61.26,82.27,55.85,,,
3129,04/25/2023 11:13:01,61.49,81.82,55.92,,,
3130,04/25/2023 11:18:01,62.00,82.09,56.50,,,
3131,04/25/2023 11:23:01,62.32,81.75,56.71,,,
3132,04/25/2023 11:28:01,62.34,79.19,55.85,,,
3133,04/25/2023 11:33:01,62.36,78.11,55.49,,,
3134,04/25/2023 11:38:01,62.46,80.22,56.32,,,
3135,04/25/2023 11:43:01,62.44,78.00,55.52,,,
3136,04/25/2023 11:48:01,62.75,78.45,55.98,,,
3137,04/25/2023 11:53:01,63.02,77.85,56.03,,,
3138,04/25/2023 11:58:01,63.15,76.44,55.66,,,
3139,04/25/2023 12:03:01,63.54,76.62,56.10,,,
3140,04/25/2023 12:08:01,63.64,76.69,56.22,,,
3141,04/25/2023 12:13:01,64.00,76.30,56.43,,,
3142,04/25/2023 12:18:01,64.22,74.73,56.06,,,
3143,04/25/2023 12:23:01,64.29,74.75,56.14,,,
3144,04/25/2023 12:28:01,64.56,74.50,56.31,,,
3145,04/25/2023 12:33:01,64.91,72.93,56.06,,,
3146,04/25/2023 12:38:01,64.85,74.28,56.51,,,
3147,04/25/2023 12:43:01,64.85,73.11,56.07,,,
3148,04/25/2023 12:48:01,65.20,71.66,55.85,,,
3149,04/25/2023 12:53:01,65.76,71.84,56.46,,,
3150,04/25/2023 12:58:01,65.64,70.47,55.82,,,
3151,04/25/2023 13:03:01,66.24,69.85,56.14,,,
3152,04/25/2023 13:08:01,65.62,69.43,55.39,,,
3153,04/25/2023 13:13:01,65.84,69.64,55.67,,,
3154,04/25/2023 13:18:01,66.01,70.29,56.10,,,
3155,04/25/2023 13:23:01,66.47,71.11,56.86,,,
3156,04/25/2023 13:28:01,66.38,69.87,56.28,,,
3157,04/25/2023 13:33:01,66.76,67.79,55.82,,,
3158,04/25/2023 13:38:01,67.17,67.59,56.12,,,
3159,04/25/2023 13:43:01,66.94,67.89,56.02,,,
3160,04/25/2023 13:48:01,67.59,67.97,56.68,,,
3161,04/25/2023 13:53:01,67.92,65.95,56.16,,,
3162,04/25/2023 13:58:01,68.23,65.32,56.19,,,
3163,04/25/2023 14:03:01,69.04,63.77,56.29,,,
3164,04/25/2023 14:08:01,69.85,65.55,57.83,,,
3165,04/25/2023 14:13:01,70.14,63.78,57.34,,,
3166,04/25/2023 14:18:01,70.70,62.57,57.34,,,
3167,04/25/2023 14:23:01,70.88,61.09,56.84,,,
3168,04/25/2023 14:28:01,70.78,60.51,56.48,,,
3169,04/25/2023 14:33:01,71.24,59.69,56.54,,,
3170,04/25/2023 14:38:01,71.15,60.25,56.71,,,
3171,04/25/2023 14:43:01,70.30,62.21,56.79,,,
3172,04/25/2023 14:48:01,70.37,60.90,56.28,,,
3173,04/25/2023 14:53:01,71.42,59.83,56.76,,,
3174,04/25/2023 14:58:01,71.94,58.33,56.55,,,
3175,04/25/2023 15:03:01,71.34,57.60,55.64,,,
3176,04/25/2023 15:08:01,71.45,61.04,57.36,,,
3177,04/25/2023 15:13:01,70.28,60.54,56.02,,,
3178,04/25/2023 15:18:01,70.10,63.13,57.02,,,
3179,04/25/2023 15:23:01,70.01,62.38,56.59,,,
3180,04/25/2023 15:28:01,70.43,61.43,56.57,,,
3181,04/25/2023 15:33:01,70.03,62.85,56.82,,,
3182,04/25/2023 15:38:01,70.06,62.21,56.58,,,
3183,04/25/2023 15:43:01,70.22,61.38,56.35,,,
3184,04/25/2023 15:48:01,69.76,61.00,55.74,,,
3185,04/25/2023 15:53:01,69.89,61.15,55.93,,,
3186,04/25/2023 15:58:01,68.04,63.18,55.09,,,
3187,04/25/2023 16:03:01,68.17,64.59,55.82,,,
3188,04/25/2023 16:08:01,67.88,63.71,55.17,,,
3189,04/25/2023 16:13:01,67.15,65.05,55.05,,,
3190,04/25/2023 16:18:01,66.96,66.48,55.46,,,
3191,04/25/2023 16:23:01,67.13,66.59,55.67,,,
3192,04/25/2023 16:28:01,68.04,65.64,56.14,,,
3193,04/25/2023 16:33:01,68.98,64.87,56.71,,,
3194,04/25/2023 16:38:01,70.39,59.32,55.57,,,
3195,04/25/2023 16:43:01,70.03,60.74,55.88,,,
3196,04/25/2023 16:48:01,68.79,63.24,55.82,,,
3197,04/25/2023 16:53:01,67.61,64.75,55.36,,,
3198,04/25/2023 16:58:01,67.59,65.22,55.54,,,
3199,04/25/2023 17:03:01,68.00,63.30,55.10,,,
3200,04/25/2023 17:08:01,68.02,63.00,54.99,,,
3201,04/25/2023 17:13:01,67.69,63.22,54.78,,,
3202,04/25/2023 17:18:01,67.34,63.06,54.37,,,
3203,04/25/2023 17:23:01,67.21,64.91,55.04,,,
3204,04/25/2023 17:28:01,66.98,65.99,55.27,,,
3205,04/25/2023 17:33:01,66.15,65.81,54.41,,,
3206,04/25/2023 17:38:01,66.22,65.39,54.31,,,
3207,04/25/2023 17:43:01,65.61,66.44,54.16,,,
3208,04/25/2023 17:48:01,65.39,66.77,54.09,,,
3209,04/25/2023 17:53:01,66.30,67.01,55.06,,,
3210,04/25/2023 17:58:01,65.86,66.99,54.62,,,
3211,04/25/2023 18:03:01,65.88,65.95,54.21,,,
3212,04/25/2023 18:08:01,64.87,67.32,53.82,,,
3213,04/25/2023 18:13:01,64.35,69.24,54.09,,,
3214,04/25/2023 18:18:01,64.33,69.13,54.03,,,
3215,04/25/2023 18:23:01,64.02,69.97,54.06,,,
3216,04/25/2023 18:28:01,64.31,68.91,53.92,,,
3217,04/25/2023 18:33:01,63.89,69.17,53.62,,,
3218,04/25/2023 18:38:01,63.91,69.63,53.82,,,
3219,04/25/2023 18:43:01,63.64,69.98,53.70,,,
3220,04/25/2023 18:48:01,62.77,71.71,53.53,,,
3221,04/25/2023 18:53:01,62.09,73.44,53.53,,,
3222,04/25/2023 18:58:01,61.30,74.79,53.26,,,
3223,04/25/2023 19:03:01,60.76,76.02,53.19,,,
3224,04/25/2023 19:08:01,60.20,76.88,52.95,,,
3225,04/25/2023 19:13:01,59.66,77.71,52.72,,,
3226,04/25/2023 19:18:01,59.23,78.23,52.49,,,
3227,04/25/2023 19:23:01,58.75,79.27,52.38,,,
3228,04/25/2023 19:28:01,58.31,80.49,52.36,,,
3229,04/25/2023 19:33:01,57.96,81.54,52.38,,,
3230,04/25/2023 19:38:01,57.57,82.26,52.24,,,
3231,04/25/2023 19:43:01,57.23,83.25,52.22,,,
3232,04/25/2023 19:48:01,56.96,83.14,51.92,,,
3233,04/25/2023 19:53:01,56.84,83.80,52.02,,,
3234,04/25/2023 19:58:01,56.57,84.04,51.84,,,
3235,04/25/2023 20:03:01,56.36,85.16,51.98,,,
3236,04/25/2023 20:08:01,56.22,85.24,51.88,,,
3237,04/25/2023 20:13:01,55.99,86.28,51.98,,,
3238,04/25/2023 20:18:01,55.53,86.83,51.70,,,
3239,04/25/2023 20:23:01,55.22,87.43,51.58,,,
3240,04/25/2023 20:28:01,55.03,87.79,51.50,,,
3241,04/25/2023 20:33:01,54.81,88.69,51.56,,,
3242,04/25/2023 20:38:01,54.64,88.49,51.33,,,
3243,04/25/2023 20:43:01,54.54,88.37,51.20,,,
3244,04/25/2023 20:48:01,54.43,88.42,51.10,,,
3245,04/25/2023 20:53:01,54.49,89.16,51.39,,,
3246,04/25/2023 20:58:01,54.52,89.78,51.61,,,
3247,04/25/2023 21:03:01,54.52,89.37,51.49,,,
3248,04/25/2023 21:08:01,54.56,89.60,51.59,,,
3249,04/25/2023 21:13:01,54.50,89.68,51.56,,,
3250,04/25/2023 21:18:01,54.49,89.39,51.45,,,
3251,04/25/2023 21:23:01,54.39,90.14,51.58,,,
3252,04/25/2023 21:28:01,54.35,90.13,51.54,,,
3253,04/25/2023 21:33:01,54.23,90.26,51.47,,,
3254,04/25/2023 21:38:01,54.16,89.90,51.28,,,
3255,04/25/2023 21:43:01,54.16,90.86,51.57,,,
3256,04/25/2023 21:48:01,54.06,90.52,51.38,,,
3257,04/25/2023 21:53:01,54.08,91.09,51.56,,,
3258,04/25/2023 21:58:01,54.10,91.96,51.84,,,
3259,04/25/2023 22:03:01,54.06,91.64,51.71,,,
3260,04/25/2023 22:08:01,54.10,92.03,51.86,,,
3261,04/25/2023 22:13:01,54.20,92.20,52.01,,,
3262,04/25/2023 22:18:01,54.18,92.24,52.00,,,
3263,04/25/2023 22:23:01,54.22,92.51,52.12,,,
3264,04/25/2023 22:28:01,54.22,92.11,52.00,,,
3265,04/25/2023 22:33:01,54.20,92.20,52.01,,,
3266,04/25/2023 22:38:01,54.18,91.80,51.87,,,
3267,04/25/2023 22:43:01,54.10,92.16,51.90,,,
3268,04/25/2023 22:48:01,54.06,92.86,52.07,,,
3269,04/25/2023 22:53:01,54.12,92.30,51.96,,,
3270,04/25/2023 22:58:01,54.08,91.53,51.70,,,
3271,04/25/2023 23:03:01,53.98,90.88,51.41,,,
3272,04/25/2023 23:08:01,53.77,90.78,51.17,,,
3273,04/25/2023 23:13:01,53.46,90.98,50.92,,,
3274,04/25/2023 23:18:01,53.23,91.01,50.70,,,
3275,04/25/2023 23:23:01,52.96,91.06,50.45,,,
3276,04/25/2023 23:28:01,52.65,90.13,49.87,,,
3277,04/25/2023 23:33:01,52.11,90.59,49.47,,,
3278,04/25/2023 23:38:01,51.84,90.90,49.29,,,
3279,04/25/2023 23:43:01,51.44,91.45,49.05,,,
3280,04/25/2023 23:48:01,51.05,91.97,48.82,,,
3281,04/25/2023 23:53:01,50.97,92.89,49.01,,,
3282,04/25/2023 23:58:01,51.03,93.37,49.20,,,
3283,04/26/2023 00:03:01,50.76,92.69,48.74,,,
3284,04/26/2023 00:08:01,50.70,94.93,49.32,,,
3285,04/26/2023 00:13:01,50.49,92.80,48.50,,,
3286,04/26/2023 00:18:01,50.30,93.37,48.48,,,
3287,04/26/2023 00:23:01,50.30,93.98,48.65,,,
3288,04/26/2023 00:28:01,50.05,93.43,48.24,,,
3289,04/26/2023 00:33:01,49.68,93.43,47.88,,,
3290,04/26/2023 00:38:01,49.37,93.79,47.67,,,
3291,04/26/2023 00:43:01,49.29,94.15,47.70,,,
3292,04/26/2023 00:48:01,49.16,94.69,47.72,,,
3293,04/26/2023 00:53:01,48.93,94.38,47.40,,,
3294,04/26/2023 00:58:01,48.75,94.58,47.28,,,
3295,04/26/2023 01:03:01,48.67,95.01,47.33,,,
3296,04/26/2023 01:08:01,48.69,95.78,47.56,,,
3297,04/26/2023 01:13:01,48.71,95.20,47.42,,,
3298,04/26/2023 01:18:01,48.81,96.13,47.77,,,
3299,04/26/2023 01:23:01,48.73,94.76,47.32,,,
3300,04/26/2023 01:28:01,48.56,95.02,47.22,,,
3301,04/26/2023 01:33:01,48.67,95.14,47.36,,,
3302,04/26/2023 01:38:01,48.42,95.23,47.14,,,
3303,04/26/2023 01:43:01,48.27,94.71,46.84,,,
3304,04/26/2023 01:48:01,48.40,96.64,47.51,,,
3305,04/26/2023 01:53:01,48.64,96.92,47.82,,,
3306,04/26/2023 01:58:01,49.08,97.75,48.49,,,
3307,04/26/2023 02:03:01,49.41,97.45,48.74,,,
3308,04/26/2023 02:08:01,49.81,97.63,49.19,,,
3309,04/26/2023 02:13:01,50.16,97.56,49.52,,,
3310,04/26/2023 02:18:01,50.61,96.25,49.60,,,
3311,04/26/2023 02:23:01,50.86,95.69,49.69,,,
3312,04/26/2023 02:28:01,51.05,95.61,49.86,,,
3313,04/26/2023 02:33:01,51.26,95.09,49.93,,,
3314,04/26/2023 02:38:01,51.36,95.07,50.01,,,
3315,04/26/2023 02:43:01,51.44,94.93,50.05,,,
3316,04/26/2023 02:48:01,51.57,94.97,50.20,,,
3317,04/26/2023 02:53:01,51.63,95.31,50.35,,,
3318,04/26/2023 02:58:01,51.72,96.58,50.81,,,
3319,04/26/2023 03:03:01,51.82,95.98,50.73,,,
3320,04/26/2023 03:08:01,51.94,95.61,50.74,,,
3321,04/26/2023 03:13:01,52.15,96.18,51.12,,,
3322,04/26/2023 03:18:01,52.34,96.64,51.44,,,
3323,04/26/2023 03:23:01,52.52,96.54,51.58,,,
3324,04/26/2023 03:28:01,52.75,96.76,51.88,,,
3325,04/26/2023 03:33:01,52.88,96.33,51.89,,,
3326,04/26/2023 03:38:01,53.00,95.90,51.89,,,
3327,04/26/2023 03:43:01,53.10,95.96,52.00,,,
3328,04/26/2023 03:48:01,53.15,95.96,52.06,,,
3329,04/26/2023 03:53:01,53.21,95.64,52.02,,,
3330,04/26/2023 03:58:01,53.13,95.10,51.79,,,
3331,04/26/2023 04:03:01,53.15,95.07,51.80,,,
3332,04/26/2023 04:08:01,53.08,94.84,51.66,,,
3333,04/26/2023 04:13:01,52.92,94.76,51.48,,,
3334,04/26/2023 04:18:01,52.86,94.97,51.49,,,
3335,04/26/2023 04:23:01,52.86,95.02,51.50,,,
3336,04/26/2023 04:28:01,52.94,95.28,51.65,,,
3337,04/26/2023 04:33:01,52.94,95.21,51.63,,,
3338,04/26/2023 04:38:01,52.83,95.36,51.56,,,
3339,04/26/2023 04:43:01,52.86,95.33,51.59,,,
3340,04/26/2023 04:48:01,52.83,95.21,51.52,,,
3341,04/26/2023 04:53:01,52.83,95.28,51.54,,,
3342,04/26/2023 04:58:01,52.83,95.61,51.63,,,
3343,04/26/2023 05:03:01,52.83,95.61,51.63,,,
3344,04/26/2023 05:08:01,52.94,95.83,51.81,,,
3345,04/26/2023 05:13:01,52.90,95.76,51.75,,,
3346,04/26/2023 05:18:01,52.88,95.72,51.72,,,
3347,04/26/2023 05:23:01,52.90,96.08,51.84,,,
3348,04/26/2023 05:28:01,52.63,95.99,51.54,,,
3349,04/26/2023 05:33:01,52.71,96.28,51.70,,,
3350,04/26/2023 05:38:01,52.79,96.19,51.76,,,
3351,04/26/2023 05:43:01,52.79,96.17,51.75,,,
3352,04/26/2023 05:48:01,52.77,96.17,51.73,,,
3353,04/26/2023 05:53:01,52.63,96.30,51.63,,,
3354,04/26/2023 05:58:01,52.67,96.36,51.69,,,
3355,04/26/2023 06:03:01,52.61,96.35,51.63,,,
3356,04/26/2023 06:08:01,52.61,96.41,51.64,,,
3357,04/26/2023 06:13:01,52.73,96.49,51.78,,,
3358,04/26/2023 06:18:01,52.73,96.53,51.79,,,
3359,04/26/2023 06:23:01,52.84,96.32,51.85,,,
3360,04/26/2023 06:28:01,52.83,96.38,51.85,,,
3361,04/26/2023 06:33:01,52.84,96.50,51.90,,,
3362,04/26/2023 06:38:01,52.86,96.23,51.84,,,
3363,04/26/2023 06:43:01,52.86,96.27,51.86,,,
3364,04/26/2023 06:48:01,52.92,96.26,51.91,,,
3365,04/26/2023 06:53:01,52.88,96.03,51.81,,,
3366,04/26/2023 06:58:01,52.94,96.10,51.88,,,
3367,04/26/2023 07:03:01,53.02,96.08,51.96,,,
3368,04/26/2023 07:08:01,53.00,96.17,51.96,,,
3369,04/26/2023 07:13:01,53.04,95.92,51.93,,,
3370,04/26/2023 07:18:01,53.19,95.96,52.10,,,
3371,04/26/2023 07:23:01,53.21,95.71,52.04,,,
3372,04/26/2023 07:28:01,53.39,95.83,52.25,,,
3373,04/26/2023 07:33:01,53.46,95.57,52.25,,,
3374,04/26/2023 07:38:01,53.58,95.78,52.43,,,
3375,04/26/2023 07:43:01,53.71,94.85,52.30,,,
3376,04/26/2023 07:48:01,53.67,95.23,52.37,,,
3377,04/26/2023 07:53:01,53.75,95.09,52.40,,,
3378,04/26/2023 07:58:01,53.83,94.97,52.45,,,
3379,04/26/2023 08:03:01,53.96,92.59,51.89,,,
3380,04/26/2023 08:08:01,53.98,94.25,52.39,,,
3381,04/26/2023 08:13:01,53.98,93.75,52.25,,,
3382,04/26/2023 08:18:01,53.94,94.19,52.34,,,
3383,04/26/2023 08:23:01,54.18,94.28,52.59,,,
3384,04/26/2023 08:28:01,54.31,94.74,52.86,,,
3385,04/26/2023 08:33:01,54.41,94.61,52.92,,,
3386,04/26/2023 08:38:01,54.23,94.32,52.66,,,
3387,04/26/2023 08:43:01,54.35,94.48,52.82,,,
3388,04/26/2023 08:48:01,54.31,94.24,52.72,,,
3389,04/26/2023 08:53:01,54.31,93.80,52.59,,,
3390,04/26/2023 08:58:01,54.47,93.23,52.58,,,
3391,04/26/2023 09:03:01,54.52,93.51,52.72,,,
3392,04/26/2023 09:08:01,54.78,93.75,53.04,,,
3393,04/26/2023 09:13:01,54.85,93.51,53.04,,,
3394,04/26/2023 09:18:01,55.16,93.47,53.34,,,
3395,04/26/2023 09:23:01,55.53,93.18,53.62,,,
3396,04/26/2023 09:28:01,55.86,92.38,53.71,,,
3397,04/26/2023 09:33:01,56.24,92.07,54.00,,,
3398,04/26/2023 09:38:01,56.38,91.47,53.95,,,
3399,04/26/2023 09:43:01,56.57,90.21,53.76,,,
3400,04/26/2023 09:48:01,56.76,90.85,54.15,,,
3401,04/26/2023 09:53:01,56.84,90.57,54.14,,,
3402,04/26/2023 09:58:01,57.09,90.29,54.31,,,
3403,04/26/2023 10:03:01,57.40,89.31,54.31,,,
3404,04/26/2023 10:08:01,57.71,89.77,54.76,,,
3405,04/26/2023 10:13:01,57.77,89.28,54.66,,,
3406,04/26/2023 10:18:01,58.06,88.85,54.82,,,
3407,04/26/2023 10:23:01,58.27,87.81,54.70,,,
3408,04/26/2023 10:28:01,58.52,88.08,55.04,,,
3409,04/26/2023 10:33:01,58.71,86.95,54.87,,,
3410,04/26/2023 10:38:01,59.00,86.83,55.12,,,
3411,04/26/2023 10:43:01,59.54,86.89,55.67,,,
3412,04/26/2023 10:48:01,60.05,85.97,55.87,,,
3413,04/26/2023 10:53:01,60.37,84.22,55.62,,,
3414,04/26/2023 10:58:01,60.62,83.43,55.61,,,
3415,04/26/2023 11:03:01,60.99,84.55,56.34,,,
3416,04/26/2023 11:08:01,61.01,82.64,55.72,,,
3417,04/26/2023 11:13:01,61.63,82.04,56.13,,,
3418,04/26/2023 11:18:01,62.11,81.30,56.35,,,
3419,04/26/2023 11:23:01,63.33,80.80,57.36,,,
3420,04/26/2023 11:28:01,64.56,77.83,57.52,,,
3421,04/26/2023 11:33:01,64.91,74.69,56.72,,,
3422,04/26/2023 11:38:01,65.76,74.08,57.31,,,
3423,04/26/2023 11:43:01,66.15,72.29,57.00,,,
3424,04/26/2023 11:48:01,66.86,70.80,57.11,,,
3425,04/26/2023 11:53:01,66.76,69.74,56.60,,,
3426,04/26/2023 11:58:01,66.88,69.59,56.65,,,
3427,04/26/2023 12:03:01,67.30,69.66,57.08,,,
3428,04/26/2023 12:08:01,67.65,69.75,57.45,,,
3429,04/26/2023 12:13:01,67.98,65.69,56.11,,,
3430,04/26/2023 12:18:01,67.56,66.78,56.16,,,
3431,04/26/2023 12:23:01,68.40,67.32,57.19,,,
3432,04/26/2023 12:28:01,68.71,67.70,57.64,,,
3433,04/26/2023 12:33:01,69.27,67.16,57.95,,,
3434,04/26/2023 12:38:01,69.10,64.20,56.53,,,
3435,04/26/2023 12:43:01,69.45,66.49,57.84,,,
3436,04/26/2023 12:48:01,69.04,65.86,57.19,,,
3437,04/26/2023 12:53:01,70.01,63.11,56.92,,,
3438,04/26/2023 12:58:01,70.18,65.32,58.04,,,
3439,04/26/2023 13:03:01,70.82,62.42,57.38,,,
3440,04/26/2023 13:08:01,71.61,62.45,58.14,,,
3441,04/26/2023 13:13:01,70.47,61.58,56.68,,,
3442,04/26/2023 13:18:01,70.66,60.95,56.57,,,
3443,04/26/2023 13:23:01,70.39,60.77,56.23,,,
3444,04/26/2023 13:28:01,71.09,61.32,57.14,,,
3445,04/26/2023 13:33:01,69.62,62.72,56.38,,,
3446,04/26/2023 13:38:01,69.79,63.09,56.71,,,
3447,04/26/2023 13:43:01,69.72,62.80,56.51,,,
3448,04/26/2023 13:48:01,71.36,61.81,57.62,,,
3449,04/26/2023 13:53:01,70.97,61.13,56.94,,,
3450,04/26/2023 13:58:01,69.91,64.20,57.30,,,
3451,04/26/2023 14:03:01,70.16,65.27,58.00,,,
3452,04/26/2023 14:08:01,69.64,63.59,56.78,,,
3453,04/26/2023 14:13:01,69.02,63.12,55.99,,,
3454,04/26/2023 14:18:01,69.76,63.16,56.70,,,
3455,04/26/2023 14:23:01,70.39,62.33,56.94,,,
3456,04/26/2023 14:28:01,70.55,61.72,56.81,,,
3457,04/26/2023 14:33:01,71.44,63.94,58.64,,,
3458,04/26/2023 14:38:01,72.01,59.25,57.06,,,
3459,04/26/2023 14:43:01,72.03,57.70,56.34,,,
3460,04/26/2023 14:48:01,72.34,60.47,57.93,,,
3461,04/26/2023 14:53:01,72.88,58.20,57.38,,,
3462,04/26/2023 14:58:01,72.57,58.13,57.05,,,
3463,04/26/2023 15:03:01,71.67,61.41,57.72,,,
3464,04/26/2023 15:08:01,70.59,63.22,57.52,,,
3465,04/26/2023 15:13:01,70.47,62.10,56.91,,,
3466,04/26/2023 15:18:01,70.61,62.79,57.34,,,
3467,04/26/2023 15:23:01,70.62,63.25,57.56,,,
3468,04/26/2023 15:28:01,70.30,61.20,56.34,,,
3469,04/26/2023 15:33:01,70.41,63.11,57.30,,,
3470,04/26/2023 15:38:01,71.51,62.36,58.01,,,
3471,04/26/2023 15:43:01,71.22,61.58,57.39,,,
3472,04/26/2023 15:48:01,70.72,62.33,57.25,,,
3473,04/26/2023 15:53:01,70.37,62.61,57.04,,,
3474,04/26/2023 15:58:01,69.39,63.66,56.57,,,
3475,04/26/2023 16:03:01,69.04,64.70,56.69,,,
3476,04/26/2023 16:08:01,68.96,64.44,56.51,,,
3477,04/26/2023 16:13:01,68.52,65.59,56.58,,,
3478,04/26/2023 16:18:01,68.52,65.81,56.67,,,
3479,04/26/2023 16:23:01,67.79,66.68,56.33,,,
3480,04/26/2023 16:28:01,67.73,66.22,56.09,,,
3481,04/26/2023 16:33:01,67.92,66.36,56.33,,,
3482,04/26/2023 16:38:01,68.89,64.15,56.31,,,
3483,04/26/2023 16:43:01,67.77,65.60,55.87,,,
3484,04/26/2023 16:48:01,67.17,65.97,55.45,,,
3485,04/26/2023 16:53:01,65.99,67.88,55.12,,,
3486,04/26/2023 16:58:01,65.43,69.56,55.25,,,
3487,04/26/2023 17:03:01,65.06,69.96,55.06,,,
3488,04/26/2023 17:08:01,65.24,70.15,55.30,,,
3489,04/26/2023 17:13:01,65.18,70.25,55.28,,,
3490,04/26/2023 17:18:01,64.91,70.70,55.20,,,
3491,04/26/2023 17:23:01,64.58,71.54,55.21,,,
3492,04/26/2023 17:28:01,64.12,72.04,54.96,,,
3493,04/26/2023 17:33:01,63.89,71.86,54.67,,,
3494,04/26/2023 17:38:01,63.50,73.71,54.99,,,
3495,04/26/2023 17:43:01,63.11,73.89,54.69,,,
